qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,choiceImageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R1sekisan-040,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,,,仕上面積を計測·計算する際の、欠除部分の処理に関する次の記述のうち、最も不適切なものはどれか。,建具類などの開口部の面積が1箇所当たり0.5㎡以下は、欠除がないものとする。,床、天井における柱の小口、壁における梁の小口による欠除が1箇所当たり0.5㎡以下は欠除がないものとする。,天井仕上の照明器具、換気口よる欠除は、計測の対象としない。,防水材の衛生器具、配管などによる欠除は、計測の対象としない。,,,,,,,C,積算基準2) 器具類による欠除衛生器具、電気器具、換気孔、配管、配線などの器具の類による各部分の仕上の欠除が1箇所当たり0.5㎡以下のときは、その欠除は原則としてないものとする。,,published,2026-04-11
R1sekisan-041,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,,,屋外施設の区分と項目の次の組合せのうち、最も不適切なものはどれか。,構内舗装,屋外排水,囲障,植栽,,,,,,,A,積算基準第2章 構内舗装構内舗装は、構内の各種舗装と縁石などに適用し、構内舗装部の排水処理は、第3章の屋外排水の定めによる。,,published,2026-04-11
R1sekisan-042,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,,,改修の仮設数量の計測·計算に関する次の記述のうち、最も不適切なものはどれか。,外壁タイル張りなどを撤去し、新たに仕上げをする場合の墨出し数量は、外壁改修面積とする。,資材搬入通路の養生は、廊下、階段室、ホールなどを対象とし、その床面積とする。,防水改修における整理清掃後片付けの数量は、改修防水層の平場面積とする。,内部で、壁のみを新設および改修する場合の墨出しは、新設壁の前面から1.0mの範囲の床面積とする。,,,,,,,B,積算基準5)資材搬入通路資材搬入通路の数量は、廊下、階段室、ホールなどを対象とし、通路幅を2.0mとした床面積とする。ただし、廊下などの通路幅が2.0m未満の場合は、その幅を通路幅とした床面積とする。,,published,2026-04-11
R1sekisan-043,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_043.png,,下図の独立基礎における土工計画として次のうち、最も適切なものはどれか。,85m,25㎡,余 幅,床付け,,,,,,,C,（2.00×0.3×1/2）+0.5=0.80ｍ余幅は、作業上ゆとり幅に法幅の1/2を加えた長さをいう。,,published,2026-04-11
R1sekisan-044,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_044.png,,下図の梁(G1)の型枠の設計数量(㎡)として、次のうち最も適切なものはどれか。,8.80,9.90,10.80,11.90,,,,,,,A,スパンー柱寸法長さ×梁断面5.6-0.6=5.05.0×1.98=9.90梁底面と壁との接続部0.22×5.0=1.1 1.0㎡を超える9.90-1.10=8.80,,published,2026-04-11
R1sekisan-045,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_045.png,,下図の単純梁に囲まれた床(S1)の、コンクリート数量(㎡)として、最も適切なものは【部材リスト】(単位mm)柱芯(梁芯)柱芯(梁芯)柱芯(梁芯)伏図(mm),89,1.79,1.88,1.89,,,,,,,D,0.5㎡以下の開口は控除しない内法寸法×内法寸法×厚さ4.50×2.10×0.20=1.89,,published,2026-04-11
R1sekisan-046,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_046.png,,下図の柱(1C1)の帯筋(m)として次のうち、最も適切なものはどれか。,118.40,121.60,124.80,128.00WxHRG1:500 × 7002G1:500×800800ICI·201 主筋 10-D25帯筋口D13@100(一般部)帯筋口D13@150(仕口部),,,,,,,C,3.20×（32+6+1）＝124.80柱周長×本数割付け本数の＋１本は、一般部と仕口部の合計したものに加算する。,,published,2026-04-11
R1sekisan-047,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_047.png,,"下図の鉄骨溶接H形鋼梁のL=8,000 1台の溶接長さ(すみ肉6mm換算)(m)として、最も適切なものはどれか。",39,72,56,50,,,,,,,A,（両面すみ肉溶接）8.006.725.565.564.503.563.562.722.001.391.390.890.50K長さ　8.00ｍ　　×　　2箇所　　×　　換算率4.50　　＝　　72.00ｍ溶接換算率溶接換算表（すみ肉6㎜換算）↑上下t(mm)16151413121110987654（両面すみ肉溶接）8.006.725.565.564.503.563.562.722.001.391.390.890.50K↑薄い板厚（12㎜）P344P102～113,,published,2026-04-11
R1sekisan-048,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_048.png,,下図のアルミ笠木(既製品)の数量(m)として次のうち、最も適切なものはどれか。,57.20,56.80,456.0055.601300,55.60,,,,,,,B,6.7.3 外部仕上の計測・計算事例   (1) 屋根（屋上）コーナー役物を除く笠木長さコーナー役物1箇所の長さ笠木全体の長さ1）パラペットアルミ笠木（既製品）いずれにしても数量は笠木の中心の延べ長さとする。パラペットの笠木は、アルミやステンレス、防水モルタル塗りを使ったものがある。③パラペット笠木いるので、差し引く長さは、（0.50-0.15）×2 = ▲ 0 .70 ｍとなる。コーナー役物は、外寸表現（L500+500）、直物の長さは、中心で寸法を押さえて役物を箇所計上した分の長さは、直物から減分する。減分するときの注意として、またコーナーがあるときは、コーナー役物を箇所計上する必要がある。,,published,2026-04-11
R1sekisan-049,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_049.png,,下図の建具のフロートガラスt5(FL-5)の数量(㎡)として次のうち、最も適切なものはどれか。,2.79,95,"02FL-512d1,920建具姿図(mm)",3.02,,,,,,,A,積算基準(11)ガラス材1)全面がガラスである建具類のガラスの数量は、材質、規格等ごとに原則として建具類の内法寸法による面積を数量とする。ただし、かまち、枝などの見付幅が0.1mを超えるものがあるときは、その面積を差し引いた面積とする。2)額入り建具等のガラスの計測·計算は、設計寸法による。,,published,2026-04-11
R1sekisan-050,sekisan_II,knowledge,3,Ⅱ数量積算,R1,,,,,,BSIJ公式 R1,images/sekisan/sekisan_R1_050.png,,下図に示す20mの範囲の排水管の数量(m)として次のうち、最も適切なものはどれか。,18.50,19.00,19.10,19.40,,,,,,,C,積算基準2 各部の計測·計算(3)排水管排水管の数量は、材種、呼び径ごとに、接続する桝の内法寸法を減じた長さを計測·計算する。,,published,2026-04-11
R2sekisan-001,sekisan_I,knowledge,3,Ⅰ建築一般,R2,,,,,,BSIJ公式 R2,,,中間階免震構造に関する次の記述のうち、最も不適切なものはどれか。,中間階に免震層があるため、意匠の外観、建物高さ等に影響が出る。,免震層を区画することで、火災条件が緩くなり、免震部材の無耐火被覆が可能となる。,建築物と外周部の境界に免震クリアランスを確保する必要がある。,基礎下に免震層を設けないことにより、地下の掘削深さを浅くできる。,,,,,,,C,「建築物と外周部の境界に免震クリアランスを確保する必要がある。」との記載は基礎免震での注意事項である。,,published,2026-04-11
R2sekisan-002,sekisan_I,knowledge,3,Ⅰ建築一般,R2,,,,,,BSIJ公式 R2,,,逆打工法に関する次の記述のうち、最も不適切なものはどれか。,先行床躯体が作業床となるが、重機足場としての補強は不要である。,逆打躯体を支持する構真柱および基礎杭が必要となる。,1階床を作業スペースとして利用することが可能なため、仮設鋼製機橋を必要としない。,地下躯体工事は層ごとに根切り底での作業になるため、仮設足場を必要としない。,,,,,,,A,先行床躯体が作業床となるので、重機足場としての補強が必要である。,,published,2026-04-11
R2sekisan-003,sekisan_I,knowledge,3,Ⅰ建築一般,R2,,,,,,BSIJ公式 R2,,,近代建築における鉄筋コンクリート造の変遷に関する次の記述のうち、最も不適切なものはどれか。,日本における生立ちは、明治39年(1906)に最初のRC造の建築物が竣工し、昭和年間に入ってRC造が一般に普及し始めた。,鉄筋コンクリートによるラーメン構造は、通常、柱や梁、床スラブ、屋根スラブ、耐震壁の各構造部材とそれらの接合部で構成されている。,RC造の基本的な技術は外国から導入されたが、地震の多いわが国では地震被害を体験して耐震構造が段階的に発達した。,RC造建築物の高層化には、構造設計法や施工技術の研究開発、使用材料の高強度化などが大きな役割を担っている。,,,,,,,A,日本における生立ちは、明治39年(1906)に最初のRC造の建築物が竣工し大正年間に入ってRC造が一般に普及し始めた。,,published,2026-04-11
R2sekisan-004,sekisan_I,knowledge,3,Ⅰ建築一般,R2,,,,,,BSIJ公式 R2,,,現場造成杭のアースドリル工法に関する工事フローのうち、最も適切なものはどれか。,杭芯出し→ 掘削 →トレミー管セット → コンクリート打設 →鉄筋籠セット,杭芯出し→ 掘削→トレミー管セット→ 鉄筋籠セット → コンクリート打設,杭芯出し→ 掘削→鉄筋籠セット →トレミー管セット→ コンクリート打設,杭芯出し→ 掘削→ 鉄筋籠セット → コンクリート打設 →トレミー管セット,,,,,,,C,現場造成杭のフローは鉄筋籠をセットした後にトレミー管をセットしコンクリートを打設する。,,published,2026-04-11
R2sekisan-005,sekisan_I,knowledge,3,Ⅰ建築一般,R2,,,,,,BSIJ公式 R2,,,諸官庁などへの届出書類名と届出先の次の組合せのうち、最も不適切なものはどれか。,臨時電力(電灯·動力)申込書,道路使用許可申請書,工事施工者届(変更共),開発行為許可申請,,,,,,,D,11.3.3    標準的な施工プロセス  ‐2　（諸官庁手続き）開発行為許可申請は都道府県知事へ提出する。,,published,2026-04-11
